ID,target,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5139609,0,M,N,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13702,-3565,1,1,1,0,Laborers,5.0
5139657,1,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,-23483,365243,1,0,0,0,,2.0
5139658,1,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,-23483,365243,1,0,0,0,,2.0
5139660,1,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,-23483,365243,1,0,0,0,,2.0
5139662,1,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,-23483,365243,1,0,0,0,,2.0
5139669,1,F,Y,N,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21720,365243,1,0,0,0,,2.0
5139671,1,F,Y,N,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21720,365243,1,0,0,0,,2.0
5139674,1,F,Y,N,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21720,365243,1,0,0,0,,2.0
5139675,1,F,N,Y,0,99000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10252,-1374,1,1,1,0,Sales staff,1.0
5139676,1,F,N,Y,0,99000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10252,-1374,1,1,1,0,Sales staff,1.0
5139680,1,F,Y,N,1,166500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14019,-3902,1,0,0,0,Sales staff,3.0
5139681,1,F,Y,N,1,166500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14019,-3902,1,0,0,0,Sales staff,3.0
5139682,1,F,Y,N,1,166500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14019,-3902,1,0,0,0,Sales staff,3.0
5139683,1,F,Y,N,1,166500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14019,-3902,1,0,0,0,Sales staff,3.0
5139684,1,F,Y,N,1,166500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14019,-3902,1,0,0,0,Sales staff,3.0
5139685,1,F,Y,N,1,166500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14019,-3902,1,0,0,0,Sales staff,3.0
5139690,1,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15919,-2104,1,0,1,0,,2.0
5139691,1,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15919,-2104,1,0,1,0,,2.0
5139692,1,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15919,-2104,1,0,1,0,,2.0
5139693,1,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15919,-2104,1,0,1,0,,2.0
5139694,1,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15919,-2104,1,0,1,0,,2.0
5139695,1,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15919,-2104,1,0,1,0,,2.0
5139704,1,F,N,Y,0,180000.0,Pensioner,Higher education,Separated,House / apartment,-23789,365243,1,0,0,0,,1.0
5139715,1,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23304,365243,1,0,0,0,,2.0
5139717,1,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23304,365243,1,0,0,0,,2.0
5139722,1,F,Y,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14770,-219,1,1,0,0,,3.0
5139723,1,F,Y,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14770,-219,1,1,0,0,,3.0
5139728,1,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20463,-2319,1,0,0,0,Cleaning staff,2.0
5139733,1,F,Y,N,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20929,365243,1,0,0,0,,1.0
5139735,0,F,Y,N,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20929,365243,1,0,0,0,,1.0
5139739,1,M,N,Y,0,202500.0,Working,Higher education,Married,With parents,-9672,-2654,1,0,1,1,,2.0
5139740,0,M,N,Y,0,202500.0,Working,Higher education,Married,With parents,-9672,-2654,1,0,1,1,,2.0
5139748,1,M,N,Y,0,202500.0,Working,Higher education,Married,With parents,-9672,-2654,1,0,1,1,,2.0
5139749,1,M,N,Y,0,202500.0,Working,Higher education,Married,With parents,-9672,-2654,1,0,1,1,,2.0
5139752,1,F,N,Y,0,105750.0,Working,Secondary / secondary special,Married,House / apartment,-16539,-250,1,1,0,0,Accountants,2.0
5139757,0,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-23711,-7494,1,0,0,0,Laborers,2.0
5139758,0,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-23711,-7494,1,0,0,0,Laborers,2.0
5139759,0,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-23711,-7494,1,0,0,0,Laborers,2.0
5139760,0,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-23711,-7494,1,0,0,0,Laborers,2.0
5139761,0,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-23711,-7494,1,0,0,0,Laborers,2.0
5139762,0,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-23711,-7494,1,0,0,0,Laborers,2.0
5139764,0,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-23711,-7494,1,0,0,0,Laborers,2.0
5139765,1,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-23711,-7494,1,0,0,0,Laborers,2.0
5139793,1,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-14172,-3931,1,0,0,0,Laborers,1.0
5139796,1,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-14172,-3931,1,0,0,0,Laborers,1.0
5139804,0,M,Y,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13463,-1193,1,0,0,0,Drivers,4.0
5139806,0,F,N,N,0,90000.0,Working,Higher education,Married,House / apartment,-12406,-1497,1,0,0,0,Managers,2.0
5139807,0,F,N,N,0,90000.0,Working,Higher education,Married,House / apartment,-12406,-1497,1,0,0,0,Managers,2.0
5139811,1,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0
5139812,1,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0
5139813,1,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0
5139814,1,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0
5139815,1,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0
5139816,1,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0
5139817,1,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0
5139818,1,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0
5139819,1,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0
5139820,1,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0
5139821,1,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0
5139822,1,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0
5139823,1,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0
5139844,1,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10482,-2654,1,0,0,0,,2.0
5139845,1,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10482,-2654,1,0,0,0,,2.0
5139846,1,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10482,-2654,1,0,0,0,,2.0
5139847,1,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10482,-2654,1,0,0,0,,2.0
5139857,0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-19097,-674,1,0,0,0,Core staff,1.0
5139859,1,M,Y,Y,0,189000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20011,365243,1,0,0,0,,1.0
5139874,1,F,Y,Y,0,720000.0,Commercial associate,Higher education,Separated,House / apartment,-20791,-4814,1,1,1,0,Managers,1.0
5139877,1,F,Y,Y,0,720000.0,Commercial associate,Higher education,Separated,House / apartment,-20791,-4814,1,1,1,0,Managers,1.0
5139878,1,F,Y,Y,0,720000.0,Commercial associate,Higher education,Separated,House / apartment,-20791,-4814,1,1,1,0,Managers,1.0
5139880,1,F,Y,Y,0,720000.0,Commercial associate,Higher education,Separated,House / apartment,-20791,-4814,1,1,1,0,Managers,1.0
5139882,1,F,Y,Y,0,720000.0,Commercial associate,Higher education,Separated,House / apartment,-20791,-4814,1,1,1,0,Managers,1.0
5139883,1,F,Y,Y,0,720000.0,Commercial associate,Higher education,Separated,House / apartment,-20791,-4814,1,1,1,0,Managers,1.0
5139884,1,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-18484,-6033,1,0,1,0,Medicine staff,2.0
5139886,1,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-18484,-6033,1,0,1,0,Medicine staff,2.0
5139888,1,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-18484,-6033,1,0,1,0,Medicine staff,2.0
5139890,1,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-18484,-6033,1,0,1,0,Medicine staff,2.0
5139891,1,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-18484,-6033,1,0,1,0,Medicine staff,2.0
5139892,1,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-18484,-6033,1,0,1,0,Medicine staff,2.0
5139897,1,F,Y,N,1,166500.0,State servant,Higher education,Married,House / apartment,-14489,-5819,1,0,0,0,Medicine staff,3.0
5139898,1,F,Y,N,1,166500.0,State servant,Higher education,Married,House / apartment,-14489,-5819,1,0,0,0,Medicine staff,3.0
5139899,1,F,Y,N,1,166500.0,State servant,Higher education,Married,House / apartment,-14489,-5819,1,0,0,0,Medicine staff,3.0
5139900,1,F,Y,N,1,166500.0,State servant,Higher education,Married,House / apartment,-14489,-5819,1,0,0,0,Medicine staff,3.0
5139901,1,F,Y,N,1,166500.0,State servant,Higher education,Married,House / apartment,-14489,-5819,1,0,0,0,Medicine staff,3.0
5139902,1,F,Y,N,1,166500.0,State servant,Higher education,Married,House / apartment,-14489,-5819,1,0,0,0,Medicine staff,3.0
5139904,1,F,Y,N,1,166500.0,State servant,Higher education,Married,House / apartment,-14489,-5819,1,0,0,0,Medicine staff,3.0
5139911,1,F,Y,N,1,166500.0,State servant,Higher education,Married,House / apartment,-14489,-5819,1,0,0,0,Medicine staff,3.0
5139912,1,F,Y,N,1,166500.0,State servant,Higher education,Married,House / apartment,-14489,-5819,1,0,0,0,Medicine staff,3.0
5139913,1,F,Y,N,1,166500.0,State servant,Higher education,Married,House / apartment,-14489,-5819,1,0,0,0,Medicine staff,3.0
5139914,1,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12189,-309,1,0,0,0,Sales staff,4.0
5139916,1,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12189,-309,1,0,0,0,Sales staff,4.0
5139917,1,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12189,-309,1,0,0,0,Sales staff,4.0
5139922,1,M,Y,Y,1,189000.0,Working,Incomplete higher,Married,House / apartment,-15287,-2501,1,0,1,0,,3.0
5139923,1,M,Y,Y,1,189000.0,Working,Incomplete higher,Married,House / apartment,-15287,-2501,1,0,1,0,,3.0
5139924,1,M,Y,Y,1,189000.0,Working,Incomplete higher,Married,House / apartment,-15287,-2501,1,0,1,0,,3.0
5139928,1,M,Y,Y,1,189000.0,Working,Incomplete higher,Married,House / apartment,-15287,-2501,1,0,1,0,,3.0
5139929,1,M,Y,Y,1,189000.0,Working,Incomplete higher,Married,House / apartment,-15287,-2501,1,0,1,0,,3.0
5139930,1,M,Y,Y,1,189000.0,Working,Incomplete higher,Married,House / apartment,-15287,-2501,1,0,1,0,,3.0
5139931,1,M,Y,Y,1,189000.0,Working,Incomplete higher,Married,House / apartment,-15287,-2501,1,0,1,0,,3.0
5139946,1,F,Y,Y,0,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-19988,-3231,1,1,0,0,,2.0
5139947,1,F,Y,Y,0,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-19988,-3231,1,1,0,0,,2.0
5139948,1,F,Y,Y,0,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-19988,-3231,1,1,0,0,,2.0
5139949,1,F,Y,Y,0,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-19988,-3231,1,1,0,0,,2.0
5139950,1,F,Y,Y,0,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-19988,-3231,1,1,0,0,,2.0
5139951,1,F,Y,Y,0,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-19988,-3231,1,1,0,0,,2.0
5139953,0,M,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-11746,-401,1,1,1,0,Managers,2.0
5139954,1,M,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-11746,-401,1,1,1,0,Managers,2.0
5139957,0,M,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-11746,-401,1,1,1,0,Managers,2.0
5139959,0,M,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-11746,-401,1,1,1,0,Managers,2.0
5139961,0,M,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-11746,-401,1,1,1,0,Managers,2.0
5139964,1,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10287,-1193,1,1,1,0,Laborers,3.0
5139965,1,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10287,-1193,1,1,1,0,Laborers,3.0
5139972,1,F,N,Y,1,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12101,-1009,1,1,0,0,Core staff,3.0
5139975,1,F,N,Y,1,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12101,-1009,1,1,0,0,Core staff,3.0
5139976,1,F,N,Y,1,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12101,-1009,1,1,0,0,Core staff,3.0
5139981,1,M,Y,N,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13902,-1589,1,0,1,0,,2.0
5139982,1,M,Y,N,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13902,-1589,1,0,1,0,,2.0
5139983,1,M,Y,N,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13902,-1589,1,0,1,0,,2.0
5139986,1,F,Y,Y,0,405000.0,Working,Incomplete higher,Civil marriage,House / apartment,-12458,-2076,1,1,0,0,Sales staff,2.0
5139990,1,F,N,Y,1,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18797,365243,1,0,1,0,,3.0
5139996,1,F,N,Y,1,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18797,365243,1,0,1,0,,3.0
5140003,1,F,N,Y,0,238500.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-17697,-1892,1,0,0,0,,2.0
5140014,1,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348,-1436,1,0,0,0,Private service staff,2.0
5140015,1,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348,-1436,1,0,0,0,Private service staff,2.0
5140016,1,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348,-1436,1,0,0,0,Private service staff,2.0
5140017,1,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348,-1436,1,0,0,0,Private service staff,2.0
5140018,1,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348,-1436,1,0,0,0,Private service staff,2.0
5140019,0,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348,-1436,1,0,0,0,Private service staff,2.0
5140020,1,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348,-1436,1,0,0,0,Private service staff,2.0
5140021,1,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348,-1436,1,0,0,0,Private service staff,2.0
5140022,1,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348,-1436,1,0,0,0,Private service staff,2.0
5140027,1,F,N,Y,0,184500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13337,-2593,1,0,0,0,Laborers,2.0
5140050,1,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20689,365243,1,0,1,0,,2.0
5140057,1,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10716,-1254,1,0,1,0,Laborers,1.0
5140061,1,F,N,N,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-18852,-7037,1,0,0,0,,2.0
5140063,1,F,N,N,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-18852,-7037,1,0,0,0,,2.0
5140065,1,F,N,N,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-18852,-7037,1,0,0,0,,2.0
5140067,1,F,N,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-16502,-1040,1,0,0,0,,2.0
5140068,1,F,N,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-16502,-1040,1,0,0,0,,2.0
5140074,1,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15124,-431,1,0,0,0,Core staff,2.0
5140075,1,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15124,-431,1,0,0,0,Core staff,2.0
5140076,1,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15124,-431,1,0,0,0,Core staff,2.0
5140077,1,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15124,-431,1,0,0,0,Core staff,2.0
5140078,1,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15124,-431,1,0,0,0,Core staff,2.0
5140079,1,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15124,-431,1,0,0,0,Core staff,2.0
5140093,1,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9948,-401,1,1,0,0,Drivers,1.0
5140094,1,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9948,-401,1,1,0,0,Drivers,1.0
5140095,1,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9948,-401,1,1,0,0,Drivers,1.0
5140096,1,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-16589,-1497,1,0,0,0,Core staff,2.0
5140097,1,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-16589,-1497,1,0,0,0,Core staff,2.0
5140098,1,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-16589,-1497,1,0,0,0,Core staff,2.0
5140099,1,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-16589,-1497,1,0,0,0,Core staff,2.0
5140104,1,F,N,N,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-20627,-1285,1,0,0,0,Core staff,1.0
5140106,1,M,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-20186,-827,1,0,0,0,Laborers,2.0
5140107,1,M,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-20186,-827,1,0,0,0,Laborers,2.0
5140108,1,M,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-20186,-827,1,0,0,0,Laborers,2.0
5140109,1,M,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-20186,-827,1,0,0,0,Laborers,2.0
5140110,1,M,N,Y,0,193500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9070,-401,1,0,0,0,Sales staff,1.0
5140111,1,M,N,Y,0,193500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9070,-401,1,0,0,0,Sales staff,1.0
5140112,1,M,N,Y,0,193500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9070,-401,1,0,0,0,Sales staff,1.0
5140113,1,F,N,Y,1,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16591,-8254,1,0,0,0,Core staff,3.0
5140114,1,F,N,Y,1,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16591,-8254,1,0,0,0,Core staff,3.0
5140115,1,F,N,Y,1,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16591,-8254,1,0,0,0,Core staff,3.0
5140116,1,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-23215,-523,1,0,0,0,High skill tech staff,2.0
5140119,1,F,Y,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18458,-2104,1,0,0,0,Core staff,1.0
5140120,1,F,Y,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18458,-2104,1,0,0,0,Core staff,1.0
5140121,1,F,Y,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18458,-2104,1,0,0,0,Core staff,1.0
5140122,1,F,Y,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18458,-2104,1,0,0,0,Core staff,1.0
5140123,1,F,Y,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18458,-2104,1,0,0,0,Core staff,1.0
5140124,1,F,Y,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18458,-2104,1,0,0,0,Core staff,1.0
5140125,0,F,Y,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18458,-2104,1,0,0,0,Core staff,1.0
5140126,1,F,Y,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18458,-2104,1,0,0,0,Core staff,1.0
5140127,1,F,Y,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18458,-2104,1,0,0,0,Core staff,1.0
5140128,1,F,Y,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18458,-2104,1,0,0,0,Core staff,1.0
5140138,0,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-8750,-1589,1,0,0,0,Laborers,3.0
5140160,1,F,N,Y,1,166500.0,Commercial associate,Higher education,Single / not married,House / apartment,-12538,-2593,1,1,1,0,Core staff,2.0
5140161,1,F,N,Y,1,166500.0,Commercial associate,Higher education,Single / not married,House / apartment,-12538,-2593,1,1,1,0,Core staff,2.0
5140162,1,F,N,Y,1,166500.0,Commercial associate,Higher education,Single / not married,House / apartment,-12538,-2593,1,1,1,0,Core staff,2.0
5140163,1,F,N,Y,1,166500.0,Commercial associate,Higher education,Single / not married,House / apartment,-12538,-2593,1,1,1,0,Core staff,2.0
5140168,0,F,Y,Y,1,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11978,-1558,1,1,0,0,Managers,3.0
5140176,1,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21257,365243,1,0,1,0,,2.0
5140179,1,F,N,Y,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9759,-2410,1,0,0,0,,1.0
5140183,1,F,N,Y,0,67500.0,State servant,Secondary / secondary special,Married,Municipal apartment,-15161,-7190,1,0,0,0,Core staff,2.0
5140190,1,M,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9991,-766,1,1,0,0,Laborers,1.0
5140191,1,M,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9991,-766,1,1,0,0,Laborers,1.0
5140192,1,M,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9991,-766,1,1,0,0,Laborers,1.0
5142086,1,F,Y,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20018,-1732,1,0,0,0,Laborers,2.0
5142089,1,F,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22780,365243,1,0,1,0,,2.0
5142092,1,M,N,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-10860,-1001,1,1,0,0,Security staff,2.0
5142094,1,M,N,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-10860,-1001,1,1,0,0,Security staff,2.0
5142101,1,F,N,Y,0,112500.0,State servant,Higher education,Civil marriage,With parents,-8940,-544,1,0,0,0,,2.0
5142103,1,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10309,-1610,1,0,0,0,Laborers,2.0
5142105,1,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10309,-1610,1,0,0,0,Laborers,2.0
5142109,1,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10309,-1610,1,0,0,0,Laborers,2.0
5142112,1,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14939,-5384,1,1,0,0,Laborers,2.0
5142113,1,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14939,-5384,1,1,0,0,Laborers,2.0
5142116,1,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14939,-5384,1,1,0,0,Laborers,2.0
5142117,1,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,-18093,-2493,1,0,0,0,Managers,3.0
5142118,1,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,-18093,-2493,1,0,0,0,Managers,3.0
5142119,1,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13525,-986,1,0,0,0,Laborers,2.0
5142130,1,F,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-23398,365243,1,0,0,0,,2.0
5142131,1,F,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-23398,365243,1,0,0,0,,2.0
5142133,1,F,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-23398,365243,1,0,0,0,,2.0
5142134,1,F,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-23398,365243,1,0,0,0,,2.0
